REF_DATE,GEO,VALUE
1981-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",57.2
1981-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",63.3
1981-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",38
1981-06-01,Quebec,0
1981-06-01,Quebec,0
1981-06-01,Quebec,0
1981-06-01,"Québec, Quebec",31.4
1981-06-01,"Québec, Quebec",36.1
1981-06-01,"Québec, Quebec",21.2
1981-06-01,"Sherbrooke, Quebec",0
1981-06-01,"Sherbrooke, Quebec",0
1981-06-01,"Sherbrooke, Quebec",0
1981-06-01,"Trois-Rivières, Quebec",0
1981-06-01,"Trois-Rivières, Quebec",0
1981-06-01,"Trois-Rivières, Quebec",0
1981-06-01,"Montréal, Quebec",30
1981-06-01,"Montréal, Quebec",31.5
1981-06-01,"Montréal, Quebec",21.7
1981-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-06-01,Ontario,0
1981-06-01,Ontario,0
1981-06-01,Ontario,0
1981-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",34.8
1981-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",33.5
1981-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",40.8
1981-06-01,"Oshawa, Ontario",0
1981-06-01,"Oshawa, Ontario",0
1981-06-01,"Oshawa, Ontario",0
1981-06-01,"Toronto, Ontario",32.3
1981-06-01,"Toronto, Ontario",27.7
1981-06-01,"Toronto, Ontario",40.1
1981-06-01,"Hamilton, Ontario",32.7
1981-06-01,"Hamilton, Ontario",26.6
1981-06-01,"Hamilton, Ontario",50.2
1981-06-01,"St. Catharines-Niagara, Ontario",31.2
1981-06-01,"St. Catharines-Niagara, Ontario",29.2
1981-06-01,"St. Catharines-Niagara, Ontario",35.6
1981-06-01,"Kitchener-Cambridge-Waterloo, Ontario",34.9
1981-06-01,"Kitchener-Cambridge-Waterloo, Ontario",31.4
1981-06-01,"Kitchener-Cambridge-Waterloo, Ontario",43.7
1981-06-01,"Guelph, Ontario",0
1981-06-01,"Guelph, Ontario",0
1981-06-01,"Guelph, Ontario",0
1981-06-01,"London, Ontario",33.6
1981-06-01,"London, Ontario",29.1
1981-06-01,"London, Ontario",51.6
1981-06-01,"Windsor, Ontario",60.6
1981-06-01,"Windsor, Ontario",63.9
1981-06-01,"Windsor, Ontario",47.5
1981-06-01,"Greater Sudbury, Ontario",57.1
1981-06-01,"Greater Sudbury, Ontario",57.2
1981-06-01,"Greater Sudbury, Ontario",53.7
1981-06-01,Prairie Region,0
1981-06-01,Prairie Region,0
1981-06-01,Prairie Region,0
1981-06-01,Manitoba,0
1981-06-01,Manitoba,0
1981-06-01,Manitoba,0
1981-06-01,"Winnipeg, Manitoba",28.4
1981-06-01,"Winnipeg, Manitoba",31.8
1981-06-01,"Winnipeg, Manitoba",19
1981-06-01,Saskatchewan,0
1981-06-01,Saskatchewan,0
1981-06-01,Saskatchewan,0
1981-06-01,"Regina, Saskatchewan",21.9
1981-06-01,"Regina, Saskatchewan",23.1
1981-06-01,"Regina, Saskatchewan",17.8
1981-06-01,"Saskatoon, Saskatchewan",35
1981-06-01,"Saskatoon, Saskatchewan",38
1981-06-01,"Saskatoon, Saskatchewan",27.6
1981-06-01,Alberta,0
1981-06-01,Alberta,0
1981-06-01,Alberta,0
1981-06-01,"Calgary, Alberta",27.1
1981-06-01,"Calgary, Alberta",30.6
1981-06-01,"Calgary, Alberta",20
1981-06-01,"Edmonton, Alberta",37.4
1981-06-01,"Edmonton, Alberta",38.4
1981-06-01,"Edmonton, Alberta",33.6
1981-06-01,British Columbia,0
1981-06-01,British Columbia,0
1981-06-01,British Columbia,0
1981-06-01,"Kelowna, British Columbia",0
1981-06-01,"Kelowna, British Columbia",0
1981-06-01,"Kelowna, British Columbia",0
1981-06-01,"Vancouver, British Columbia",91.9
1981-06-01,"Vancouver, British Columbia",98.2
1981-06-01,"Vancouver, British Columbia",84.2
1981-06-01,"Victoria, British Columbia",132.8
1981-06-01,"Victoria, British Columbia",210.6
1981-06-01,"Victoria, British Columbia",52.9
1981-07-01,Canada,40.8
1981-07-01,Canada,39.2
1981-07-01,Canada,41.6
1981-07-01,Atlantic Region,0
1981-07-01,Atlantic Region,0
1981-07-01,Atlantic Region,0
1981-07-01,Newfoundland and Labrador,0
1981-07-01,Newfoundland and Labrador,0
1981-07-01,Newfoundland and Labrador,0
1981-07-01,"St. John's, Newfoundland and Labrador",36.4
1981-07-01,"St. John's, Newfoundland and Labrador",37.7
1981-07-01,"St. John's, Newfoundland and Labrador",31.9
1981-07-01,Prince Edward Island,0
1981-07-01,Prince Edward Island,0
1981-07-01,Prince Edward Island,0
1981-07-01,"Charlottetown, Prince Edward Island",0
1981-07-01,"Charlottetown, Prince Edward Island",0
1981-07-01,"Charlottetown, Prince Edward Island",0
1981-07-01,Nova Scotia,0
1981-07-01,Nova Scotia,0
1981-07-01,Nova Scotia,0
1981-07-01,"Halifax, Nova Scotia",0
1981-07-01,"Halifax, Nova Scotia",0
1981-07-01,"Halifax, Nova Scotia",32.5
1981-07-01,New Brunswick,0
1981-07-01,New Brunswick,0
1981-07-01,New Brunswick,0
1981-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",57.4
1981-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",63.6
1981-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",38
1981-07-01,Quebec,0
1981-07-01,Quebec,0
1981-07-01,Quebec,0
1981-07-01,"Québec, Quebec",31.4
1981-07-01,"Québec, Quebec",36.2
1981-07-01,"Québec, Quebec",21.2
1981-07-01,"Sherbrooke, Quebec",0
1981-07-01,"Sherbrooke, Quebec",0
1981-07-01,"Sherbrooke, Quebec",0
1981-07-01,"Trois-Rivières, Quebec",0
1981-07-01,"Trois-Rivières, Quebec",0
1981-07-01,"Trois-Rivières, Quebec",0
1981-07-01,"Montréal, Quebec",30.2
1981-07-01,"Montréal, Quebec",31.7
1981-07-01,"Montréal, Quebec",21.7
1981-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-07-01,Ontario,0
1981-07-01,Ontario,0
1981-07-01,Ontario,0
1981-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",34.9
1981-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",33.5
1981-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",40.8
1981-07-01,"Oshawa, Ontario",0
1981-07-01,"Oshawa, Ontario",0
1981-07-01,"Oshawa, Ontario",0
1981-07-01,"Toronto, Ontario",32.2
1981-07-01,"Toronto, Ontario",27.7
1981-07-01,"Toronto, Ontario",40.1
1981-07-01,"Hamilton, Ontario",32.7
1981-07-01,"Hamilton, Ontario",26.6
1981-07-01,"Hamilton, Ontario",50.2
1981-07-01,"St. Catharines-Niagara, Ontario",31.2
1981-07-01,"St. Catharines-Niagara, Ontario",29.2
1981-07-01,"St. Catharines-Niagara, Ontario",35.6
1981-07-01,"Kitchener-Cambridge-Waterloo, Ontario",34.9
1981-07-01,"Kitchener-Cambridge-Waterloo, Ontario",31.4
1981-07-01,"Kitchener-Cambridge-Waterloo, Ontario",43.7
1981-07-01,"Guelph, Ontario",0
1981-07-01,"Guelph, Ontario",0
1981-07-01,"Guelph, Ontario",0
1981-07-01,"London, Ontario",34.1
1981-07-01,"London, Ontario",29.7
1981-07-01,"London, Ontario",51.6
1981-07-01,"Windsor, Ontario",60.6
1981-07-01,"Windsor, Ontario",63.9
1981-07-01,"Windsor, Ontario",47.5
1981-07-01,"Greater Sudbury, Ontario",57.1
1981-07-01,"Greater Sudbury, Ontario",57.2
1981-07-01,"Greater Sudbury, Ontario",53.7
1981-07-01,Prairie Region,0
1981-07-01,Prairie Region,0
1981-07-01,Prairie Region,0
1981-07-01,Manitoba,0
1981-07-01,Manitoba,0
1981-07-01,Manitoba,0
1981-07-01,"Winnipeg, Manitoba",28.5
1981-07-01,"Winnipeg, Manitoba",32
1981-07-01,"Winnipeg, Manitoba",19
1981-07-01,Saskatchewan,0
1981-07-01,Saskatchewan,0
1981-07-01,Saskatchewan,0
1981-07-01,"Regina, Saskatchewan",21.9
1981-07-01,"Regina, Saskatchewan",23.1
1981-07-01,"Regina, Saskatchewan",17.8
1981-07-01,"Saskatoon, Saskatchewan",35.9
1981-07-01,"Saskatoon, Saskatchewan",39.2
1981-07-01,"Saskatoon, Saskatchewan",27.8
1981-07-01,Alberta,0
1981-07-01,Alberta,0
1981-07-01,Alberta,0
1981-07-01,"Calgary, Alberta",27.1
1981-07-01,"Calgary, Alberta",30.6
1981-07-01,"Calgary, Alberta",20
1981-07-01,"Edmonton, Alberta",37.4
1981-07-01,"Edmonton, Alberta",38.4
1981-07-01,"Edmonton, Alberta",33.6
1981-07-01,British Columbia,0
1981-07-01,British Columbia,0
1981-07-01,British Columbia,0
1981-07-01,"Kelowna, British Columbia",0
1981-07-01,"Kelowna, British Columbia",0
1981-07-01,"Kelowna, British Columbia",0
1981-07-01,"Vancouver, British Columbia",91.8
1981-07-01,"Vancouver, British Columbia",97.7
1981-07-01,"Vancouver, British Columbia",84.2
1981-07-01,"Victoria, British Columbia",130.8
1981-07-01,"Victoria, British Columbia",206.2
1981-07-01,"Victoria, British Columbia",52.5
1981-08-01,Canada,40.6
1981-08-01,Canada,39
1981-08-01,Canada,41.5
1981-08-01,Atlantic Region,0
1981-08-01,Atlantic Region,0
1981-08-01,Atlantic Region,0
1981-08-01,Newfoundland and Labrador,0
1981-08-01,Newfoundland and Labrador,0
1981-08-01,Newfoundland and Labrador,0
1981-08-01,"St. John's, Newfoundland and Labrador",36.4
1981-08-01,"St. John's, Newfoundland and Labrador",37.8
1981-08-01,"St. John's, Newfoundland and Labrador",31.9
1981-08-01,Prince Edward Island,0
1981-08-01,Prince Edward Island,0
1981-08-01,Prince Edward Island,0
1981-08-01,"Charlottetown, Prince Edward Island",0
1981-08-01,"Charlottetown, Prince Edward Island",0
1981-08-01,"Charlottetown, Prince Edward Island",0
1981-08-01,Nova Scotia,0
1981-08-01,Nova Scotia,0
1981-08-01,Nova Scotia,0
1981-08-01,"Halifax, Nova Scotia",0
1981-08-01,"Halifax, Nova Scotia",0
1981-08-01,"Halifax, Nova Scotia",32.5
1981-08-01,New Brunswick,0
1981-08-01,New Brunswick,0
1981-08-01,New Brunswick,0
1981-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",58.3
1981-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",64.6
1981-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",39
1981-08-01,Quebec,0
1981-08-01,Quebec,0
1981-08-01,Quebec,0
1981-08-01,"Québec, Quebec",31.6
1981-08-01,"Québec, Quebec",36.6
1981-08-01,"Québec, Quebec",21.3
1981-08-01,"Sherbrooke, Quebec",0
1981-08-01,"Sherbrooke, Quebec",0
1981-08-01,"Sherbrooke, Quebec",0
1981-08-01,"Trois-Rivières, Quebec",0
1981-08-01,"Trois-Rivières, Quebec",0
1981-08-01,"Trois-Rivières, Quebec",0
1981-08-01,"Montréal, Quebec",30.3
1981-08-01,"Montréal, Quebec",31.7
1981-08-01,"Montréal, Quebec",21.7
1981-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-08-01,Ontario,0
1981-08-01,Ontario,0
1981-08-01,Ontario,0
1981-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35.2
1981-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",33.9
1981-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",40.8
1981-08-01,"Oshawa, Ontario",0
1981-08-01,"Oshawa, Ontario",0
1981-08-01,"Oshawa, Ontario",0
1981-08-01,"Toronto, Ontario",32.5
1981-08-01,"Toronto, Ontario",28
1981-08-01,"Toronto, Ontario",40.1
1981-08-01,"Hamilton, Ontario",32.7
1981-08-01,"Hamilton, Ontario",26.7
1981-08-01,"Hamilton, Ontario",50.2
1981-08-01,"St. Catharines-Niagara, Ontario",31.2
1981-08-01,"St. Catharines-Niagara, Ontario",29.2
1981-08-01,"St. Catharines-Niagara, Ontario",35.6
1981-08-01,"Kitchener-Cambridge-Waterloo, Ontario",34.9
1981-08-01,"Kitchener-Cambridge-Waterloo, Ontario",31.4
1981-08-01,"Kitchener-Cambridge-Waterloo, Ontario",43.7
1981-08-01,"Guelph, Ontario",0
1981-08-01,"Guelph, Ontario",0
1981-08-01,"Guelph, Ontario",0
1981-08-01,"London, Ontario",34.1
1981-08-01,"London, Ontario",29.7
1981-08-01,"London, Ontario",51.6
1981-08-01,"Windsor, Ontario",60.6
1981-08-01,"Windsor, Ontario",63.9
1981-08-01,"Windsor, Ontario",47.5
1981-08-01,"Greater Sudbury, Ontario",57.2
1981-08-01,"Greater Sudbury, Ontario",57.5
1981-08-01,"Greater Sudbury, Ontario",53.7
1981-08-01,Prairie Region,0
1981-08-01,Prairie Region,0
1981-08-01,Prairie Region,0
1981-08-01,Manitoba,0
1981-08-01,Manitoba,0
1981-08-01,Manitoba,0
1981-08-01,"Winnipeg, Manitoba",29
1981-08-01,"Winnipeg, Manitoba",32.9
1981-08-01,"Winnipeg, Manitoba",19
1981-08-01,Saskatchewan,0
1981-08-01,Saskatchewan,0
1981-08-01,Saskatchewan,0
1981-08-01,"Regina, Saskatchewan",22.2
1981-08-01,"Regina, Saskatchewan",23.3
1981-08-01,"Regina, Saskatchewan",18.6
1981-08-01,"Saskatoon, Saskatchewan",35.9
1981-08-01,"Saskatoon, Saskatchewan",39.2
1981-08-01,"Saskatoon, Saskatchewan",27.8
1981-08-01,Alberta,0
1981-08-01,Alberta,0
1981-08-01,Alberta,0
1981-08-01,"Calgary, Alberta",27.1
1981-08-01,"Calgary, Alberta",30.7
1981-08-01,"Calgary, Alberta",20
1981-08-01,"Edmonton, Alberta",37.7
1981-08-01,"Edmonton, Alberta",38.8
1981-08-01,"Edmonton, Alberta",33.6
1981-08-01,British Columbia,0
1981-08-01,British Columbia,0
1981-08-01,British Columbia,0
1981-08-01,"Kelowna, British Columbia",0
1981-08-01,"Kelowna, British Columbia",0
1981-08-01,"Kelowna, British Columbia",0
1981-08-01,"Vancouver, British Columbia",87.3
1981-08-01,"Vancouver, British Columbia",89.8
1981-08-01,"Vancouver, British Columbia",83.3
1981-08-01,"Victoria, British Columbia",130.8
1981-08-01,"Victoria, British Columbia",206.2
1981-08-01,"Victoria, British Columbia",52.5
1981-09-01,Canada,40.4
1981-09-01,Canada,39
1981-09-01,Canada,40.9
1981-09-01,Atlantic Region,0
1981-09-01,Atlantic Region,0
1981-09-01,Atlantic Region,0
1981-09-01,Newfoundland and Labrador,0
1981-09-01,Newfoundland and Labrador,0
1981-09-01,Newfoundland and Labrador,0
1981-09-01,"St. John's, Newfoundland and Labrador",36.4
1981-09-01,"St. John's, Newfoundland and Labrador",37.8
1981-09-01,"St. John's, Newfoundland and Labrador",31.9
1981-09-01,Prince Edward Island,0
1981-09-01,Prince Edward Island,0
1981-09-01,Prince Edward Island,0
1981-09-01,"Charlottetown, Prince Edward Island",0
1981-09-01,"Charlottetown, Prince Edward Island",0
1981-09-01,"Charlottetown, Prince Edward Island",0
1981-09-01,Nova Scotia,0
1981-09-01,Nova Scotia,0
1981-09-01,Nova Scotia,0
1981-09-01,"Halifax, Nova Scotia",0
1981-09-01,"Halifax, Nova Scotia",0
1981-09-01,"Halifax, Nova Scotia",32.5
1981-09-01,New Brunswick,0
1981-09-01,New Brunswick,0
1981-09-01,New Brunswick,0
1981-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",58.3
1981-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",64.6
1981-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",39
1981-09-01,Quebec,0
1981-09-01,Quebec,0
1981-09-01,Quebec,0
1981-09-01,"Québec, Quebec",31.8
1981-09-01,"Québec, Quebec",36.6
1981-09-01,"Québec, Quebec",21.4
1981-09-01,"Sherbrooke, Quebec",0
1981-09-01,"Sherbrooke, Quebec",0
1981-09-01,"Sherbrooke, Quebec",0
1981-09-01,"Trois-Rivières, Quebec",0
1981-09-01,"Trois-Rivières, Quebec",0
1981-09-01,"Trois-Rivières, Quebec",0
1981-09-01,"Montréal, Quebec",30.7
1981-09-01,"Montréal, Quebec",32.1
1981-09-01,"Montréal, Quebec",22.6
1981-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-09-01,Ontario,0
1981-09-01,Ontario,0
1981-09-01,Ontario,0
1981-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35.2
1981-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",33.9
1981-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",40.8
1981-09-01,"Oshawa, Ontario",0
1981-09-01,"Oshawa, Ontario",0
1981-09-01,"Oshawa, Ontario",0
1981-09-01,"Toronto, Ontario",32.6
1981-09-01,"Toronto, Ontario",28.1
1981-09-01,"Toronto, Ontario",40.1
1981-09-01,"Hamilton, Ontario",32.7
1981-09-01,"Hamilton, Ontario",26.7
1981-09-01,"Hamilton, Ontario",50.2
1981-09-01,"St. Catharines-Niagara, Ontario",31.2
1981-09-01,"St. Catharines-Niagara, Ontario",29.2
1981-09-01,"St. Catharines-Niagara, Ontario",35.6
1981-09-01,"Kitchener-Cambridge-Waterloo, Ontario",35
1981-09-01,"Kitchener-Cambridge-Waterloo, Ontario",31.6
1981-09-01,"Kitchener-Cambridge-Waterloo, Ontario",44
1981-09-01,"Guelph, Ontario",0
1981-09-01,"Guelph, Ontario",0
1981-09-01,"Guelph, Ontario",0
1981-09-01,"London, Ontario",34.2
1981-09-01,"London, Ontario",29.7
1981-09-01,"London, Ontario",52
1981-09-01,"Windsor, Ontario",58.3
1981-09-01,"Windsor, Ontario",60.8
1981-09-01,"Windsor, Ontario",47.5
1981-09-01,"Greater Sudbury, Ontario",57.2
1981-09-01,"Greater Sudbury, Ontario",57.5
1981-09-01,"Greater Sudbury, Ontario",53.7
1981-09-01,Prairie Region,0
1981-09-01,Prairie Region,0
1981-09-01,Prairie Region,0
1981-09-01,Manitoba,0
1981-09-01,Manitoba,0
1981-09-01,Manitoba,0
1981-09-01,"Winnipeg, Manitoba",29
1981-09-01,"Winnipeg, Manitoba",32.9
1981-09-01,"Winnipeg, Manitoba",19
1981-09-01,Saskatchewan,0
1981-09-01,Saskatchewan,0
1981-09-01,Saskatchewan,0
1981-09-01,"Regina, Saskatchewan",22.2
1981-09-01,"Regina, Saskatchewan",23.3
1981-09-01,"Regina, Saskatchewan",18.6
1981-09-01,"Saskatoon, Saskatchewan",35.9
1981-09-01,"Saskatoon, Saskatchewan",39.2
1981-09-01,"Saskatoon, Saskatchewan",27.8
1981-09-01,Alberta,0
1981-09-01,Alberta,0
1981-09-01,Alberta,0
1981-09-01,"Calgary, Alberta",27.2
1981-09-01,"Calgary, Alberta",30.7
1981-09-01,"Calgary, Alberta",20.1
1981-09-01,"Edmonton, Alberta",37.7
1981-09-01,"Edmonton, Alberta",38.8
1981-09-01,"Edmonton, Alberta",33.6
1981-09-01,British Columbia,0
1981-09-01,British Columbia,0
1981-09-01,British Columbia,0
1981-09-01,"Kelowna, British Columbia",0
1981-09-01,"Kelowna, British Columbia",0
1981-09-01,"Kelowna, British Columbia",0
1981-09-01,"Vancouver, British Columbia",84.4
1981-09-01,"Vancouver, British Columbia",89.3
1981-09-01,"Vancouver, British Columbia",78
1981-09-01,"Victoria, British Columbia",125.2
1981-09-01,"Victoria, British Columbia",200.8
1981-09-01,"Victoria, British Columbia",49
1981-10-01,Canada,40.3
1981-10-01,Canada,38.8
1981-10-01,Canada,40.9
1981-10-01,Atlantic Region,0
1981-10-01,Atlantic Region,0
1981-10-01,Atlantic Region,0
1981-10-01,Newfoundland and Labrador,0
1981-10-01,Newfoundland and Labrador,0
1981-10-01,Newfoundland and Labrador,0
1981-10-01,"St. John's, Newfoundland and Labrador",36.4
1981-10-01,"St. John's, Newfoundland and Labrador",37.8
1981-10-01,"St. John's, Newfoundland and Labrador",31.9
1981-10-01,Prince Edward Island,0
1981-10-01,Prince Edward Island,0
1981-10-01,Prince Edward Island,0
1981-10-01,"Charlottetown, Prince Edward Island",0
1981-10-01,"Charlottetown, Prince Edward Island",0
1981-10-01,"Charlottetown, Prince Edward Island",0
1981-10-01,Nova Scotia,0
1981-10-01,Nova Scotia,0
1981-10-01,Nova Scotia,0
1981-10-01,"Halifax, Nova Scotia",0
1981-10-01,"Halifax, Nova Scotia",0
1981-10-01,"Halifax, Nova Scotia",32.5
1981-10-01,New Brunswick,0
1981-10-01,New Brunswick,0
1981-10-01,New Brunswick,0
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",57.2
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",62.7
1981-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",39
1981-10-01,Quebec,0
1981-10-01,Quebec,0
1981-10-01,Quebec,0
1981-10-01,"Québec, Quebec",31.8
1981-10-01,"Québec, Quebec",36.6
1981-10-01,"Québec, Quebec",21.5
1981-10-01,"Sherbrooke, Quebec",0
1981-10-01,"Sherbrooke, Quebec",0
1981-10-01,"Sherbrooke, Quebec",0
1981-10-01,"Trois-Rivières, Quebec",0
1981-10-01,"Trois-Rivières, Quebec",0
1981-10-01,"Trois-Rivières, Quebec",0
1981-10-01,"Montréal, Quebec",31
1981-10-01,"Montréal, Quebec",32.4
1981-10-01,"Montréal, Quebec",22.6
1981-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1981-10-01,Ontario,0
1981-10-01,Ontario,0
1981-10-01,Ontario,0
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35.2
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",33.9
1981-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",40.8
1981-10-01,"Oshawa, Ontario",0
1981-10-01,"Oshawa, Ontario",0
1981-10-01,"Oshawa, Ontario",0
1981-10-01,"Toronto, Ontario",32.5
1981-10-01,"Toronto, Ontario",28.1
1981-10-01,"Toronto, Ontario",40.1
1981-10-01,"Hamilton, Ontario",32.7
1981-10-01,"Hamilton, Ontario",26.7
1981-10-01,"Hamilton, Ontario",50.2
1981-10-01,"St. Catharines-Niagara, Ontario",31.2
1981-10-01,"St. Catharines-Niagara, Ontario",29.2
1981-10-01,"St. Catharines-Niagara, Ontario",35.6
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",35.2
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",31.7
1981-10-01,"Kitchener-Cambridge-Waterloo, Ontario",44
1981-10-01,"Guelph, Ontario",0
1981-10-01,"Guelph, Ontario",0
1981-10-01,"Guelph, Ontario",0
1981-10-01,"London, Ontario",34.2
1981-10-01,"London, Ontario",29.7
1981-10-01,"London, Ontario",52
1981-10-01,"Windsor, Ontario",58.3
1981-10-01,"Windsor, Ontario",60.8
1981-10-01,"Windsor, Ontario",47.5
1981-10-01,"Greater Sudbury, Ontario",57.2
1981-10-01,"Greater Sudbury, Ontario",57.5
1981-10-01,"Greater Sudbury, Ontario",53.7
1981-10-01,Prairie Region,0
1981-10-01,Prairie Region,0
1981-10-01,Prairie Region,0
1981-10-01,Manitoba,0
1981-10-01,Manitoba,0
1981-10-01,Manitoba,0
1981-10-01,"Winnipeg, Manitoba",29
1981-10-01,"Winnipeg, Manitoba",32.9
1981-10-01,"Winnipeg, Manitoba",19
1981-10-01,Saskatchewan,0
1981-10-01,Saskatchewan,0
1981-10-01,Saskatchewan,0
1981-10-01,"Regina, Saskatchewan",22.2
1981-10-01,"Regina, Saskatchewan",23.3
1981-10-01,"Regina, Saskatchewan",18.6
1981-10-01,"Saskatoon, Saskatchewan",35.9
1981-10-01,"Saskatoon, Saskatchewan",39.3
1981-10-01,"Saskatoon, Saskatchewan",27.8
1981-10-01,Alberta,0
1981-10-01,Alberta,0
1981-10-01,Alberta,0
1981-10-01,"Calgary, Alberta",27.3
1981-10-01,"Calgary, Alberta",30.8
1981-10-01,"Calgary, Alberta",20.1
1981-10-01,"Edmonton, Alberta",37.7
1981-10-01,"Edmonton, Alberta",38.8
1981-10-01,"Edmonton, Alberta",33.6
1981-10-01,British Columbia,0
1981-10-01,British Columbia,0
1981-10-01,British Columbia,0
1981-10-01,"Kelowna, British Columbia",0
1981-10-01,"Kelowna, British Columbia",0
1981-10-01,"Kelowna, British Columbia",0
1981-10-01,"Vancouver, British Columbia",82.4
1981-10-01,"Vancouver, British Columbia",85.2
1981-10-01,"Vancouver, British Columbia",78
1981-10-01,"Victoria, British Columbia",124.9
1981-10-01,"Victoria, British Columbia",200.6
1981-10-01,"Victoria, British Columbia",49
1981-11-01,Canada,40.2
1981-11-01,Canada,38.8
1981-11-01,Canada,40.4
1981-11-01,Atlantic Region,0
1981-11-01,Atlantic Region,0
1981-11-01,Atlantic Region,0
